 
                                                                                                                                                                                                                                                                
 
  PERMNO        date    COMNAM                                 TICKER               PRC           VOL     SHROUT
   14593    20130129    APPLE INC                              AAPL           458.26999      21177642     939058
   14593    20130130    APPLE INC                              AAPL           456.82999      15511462     939058
   14593    20130131    APPLE INC                              AAPL           455.48999      11832589     939058
   14593    20130201    APPLE INC                              AAPL           453.62000      20025035     939058
   14593    20130204    APPLE INC                              AAPL           442.31601      17823475     939058
   14593    20130205    APPLE INC                              AAPL           457.84399      21180907     939058
   14593    20130206    APPLE INC                              AAPL           457.35001      22051394     939058
   14593    20130207    APPLE INC                              AAPL           468.22000      26103395     939058
   14593    20130208    APPLE INC                              AAPL           474.98001      23577404     939058
   14593    20130211    APPLE INC                              AAPL           479.92999      19190115     939058
   14593    20130212    APPLE INC                              AAPL           467.89999      22661620     939058
   14593    20130213    APPLE INC                              AAPL           467.01001      17644471     939058
   14593    20130214    APPLE INC                              AAPL           466.59000      13162772     939058
   14593    20130215    APPLE INC                              AAPL           460.16000      14601290     939058
   14593    20130219    APPLE INC                              AAPL           459.98999      16083503     939058
   14593    20130220    APPLE INC                              AAPL           448.85001      17657257     939058
   14593    20130221    APPLE INC                              AAPL           446.06000      16691579     939058
   14593    20130222    APPLE INC                              AAPL           450.81000      12313823     939058
   14593    20130225    APPLE INC                              AAPL           442.79999      13917756     939058
   14593    20130226    APPLE INC                              AAPL           448.97000      18828802     939058
   14593    20130227    APPLE INC                              AAPL           444.57001      21910547     939058
   14593    20130228    APPLE INC                              AAPL           441.39999      11995298     939058
   14593    20130301    APPLE INC                              AAPL           430.47000      20687547     939058
   14593    20130304    APPLE INC                              AAPL           420.04999      21849131     939058
   14593    20130305    APPLE INC                              AAPL           431.14401      23840633     939058
   14593    20130306    APPLE INC                              AAPL           425.66199      17099019     939058
   14593    20130307    APPLE INC                              AAPL           430.58200      17373914     939058
   14593    20130308    APPLE INC                              AAPL           431.72000      14661106     939058
   14593    20130311    APPLE INC                              AAPL           437.87000      17641430     939058
   14593    20130312    APPLE INC                              AAPL           428.42999      17373775     939058
   14593    20130313    APPLE INC                              AAPL           428.35001      15050151     939058
   14593    20130314    APPLE INC                              AAPL           432.50000      11346933     939058
   14593    20130315    APPLE INC                              AAPL           443.66000      23814254     939058
   14593    20130318    APPLE INC                              AAPL           455.72000      22413097     939058
   14593    20130319    APPLE INC                              AAPL           454.48999      19811979     939058
   14593    20130320    APPLE INC                              AAPL           452.07999      11402121     939058
   14593    20130321    APPLE INC                              AAPL           452.73001      14360272     939058
   14593    20130322    APPLE INC                              AAPL           461.91000      14656421     939058
   14593    20130325    APPLE INC                              AAPL           463.57999      18656416     939058
   14593    20130326    APPLE INC                              AAPL           461.13599      10938420     939058
   14593    20130327    APPLE INC                              AAPL           452.07999      12366736     939058
   14593    20130328    APPLE INC                              AAPL           442.66000      16481892     940094
   14593    20130401    APPLE INC                              AAPL           428.91000      14658907     940094
   14593    20130402    APPLE INC                              AAPL           429.79199      19801414     940094
   14593    20130403    APPLE INC                              AAPL           431.98999      13720131     940094
   14593    20130404    APPLE INC                              AAPL           427.72000      13491283     940094
   14593    20130405    APPLE INC                              AAPL           423.20001      14577276     940094
   14593    20130408    APPLE INC                              AAPL           426.20999      11251083     940094
   14593    20130409    APPLE INC                              AAPL           426.98001      11501591     940094
   14593    20130410    APPLE INC                              AAPL           435.69000      14200187     940094
   14593    20130411    APPLE INC                              AAPL           434.32999      12330745     940094
   14593    20130412    APPLE INC                              AAPL           429.79999       8944049     938649
   14593    20130415    APPLE INC                              AAPL           419.85001      12029191     938649
   14593    20130416    APPLE INC                              AAPL           426.23999      11503482     938649
   14593    20130417    APPLE INC                              AAPL           402.79999      35484493     938649
   14593    20130418    APPLE INC                              AAPL           392.04999      25170912     938649
   14593    20130419    APPLE INC                              AAPL           390.53000      22768421     938649
   14593    20130422    APPLE INC                              AAPL           398.67001      16239559     938649
   14593    20130423    APPLE INC                              AAPL           406.13000      25284081     938649
   14593    20130424    APPLE INC                              AAPL           405.46201      35923407     938649
   14593    20130425    APPLE INC                              AAPL           408.38000      14302681     938649
   14593    20130426    APPLE INC                              AAPL           417.20499      27960454     938649
   14593    20130429    APPLE INC                              AAPL           430.12000      23579700     938649
   14593    20130430    APPLE INC                              AAPL           442.78000      25592447     938649
   14593    20130501    APPLE INC                              AAPL           439.29001      18811099     938649
   14593    20130502    APPLE INC                              AAPL           445.51999      15655941     938649
   14593    20130503    APPLE INC                              AAPL           449.98001      13348841     938649
   14593    20130506    APPLE INC                              AAPL           460.70999      18364157     938649
   14593    20130507    APPLE INC                              AAPL           458.65799      17850070     938649
   14593    20130508    APPLE INC                              AAPL           463.84000      17521762     938649
   14593    20130509    APPLE INC                              AAPL           456.76999      14728427     938649
   14593    20130510    APPLE INC                              AAPL           452.97000      12474265     938649
   14593    20130513    APPLE INC                              AAPL           454.73999      11616786     938649
   14593    20130514    APPLE INC                              AAPL           443.85999      16572200     938649
   14593    20130515    APPLE INC                              AAPL           428.85001      27478980     938649
   14593    20130516    APPLE INC                              AAPL           434.57800      22391940     938649
   14593    20130517    APPLE INC                              AAPL           433.26001      15863800     938649
   14593    20130520    APPLE INC                              AAPL           442.92999      16783232     938649
   14593    20130521    APPLE INC                              AAPL           439.66000      16904936     938649
   14593    20130522    APPLE INC                              AAPL           441.35400      16535074     938649
   14593    20130523    APPLE INC                              AAPL           442.14001      13169933     938649
   14593    20130524    APPLE INC                              AAPL           445.14999      10364945     938649
   14593    20130528    APPLE INC                              AAPL           441.43900      14370910     938649
   14593    20130529    APPLE INC                              AAPL           444.95001      12366185     938649
   14593    20130530    APPLE INC                              AAPL           451.57999      13164512     938649
   14593    20130531    APPLE INC                              AAPL           449.73499      14414700     938649
   14593    20130603    APPLE INC                              AAPL           450.72000      13907019     938649
   14593    20130604    APPLE INC                              AAPL           449.31000      11019230     938649
   14593    20130605    APPLE INC                              AAPL           445.10999      10917745     938649
   14593    20130606    APPLE INC                              AAPL           438.45999      15707519     938649
   14593    20130607    APPLE INC                              AAPL           441.81100      15084050     938649
   14593    20130610    APPLE INC                              AAPL           438.89001      16726531     938649
   14593    20130611    APPLE INC                              AAPL           437.60001      10706198     938649
   14593    20130612    APPLE INC                              AAPL           432.19000       9890253     938649
   14593    20130613    APPLE INC                              AAPL           435.96500      10659982     938649
   14593    20130614    APPLE INC                              AAPL           430.04999      10110514     938649
   14593    20130617    APPLE INC                              AAPL           432.00000       9659520     938649
   14593    20130618    APPLE INC                              AAPL           431.76999       7262702     938649
   14593    20130619    APPLE INC                              AAPL           423.00000      11540075     938649
   14593    20130620    APPLE INC                              AAPL           416.83801      13402896     938649
   14593    20130621    APPLE INC                              AAPL           413.50000      17714965     938649
   14593    20130624    APPLE INC                              AAPL           402.54001      17931754     938649
   14593    20130625    APPLE INC                              AAPL           402.63000      11717029     938649
   14593    20130626    APPLE INC                              AAPL           398.07001      13622283     938649
   14593    20130627    APPLE INC                              AAPL           393.78000      12467165     938649
   14593    20130628    APPLE INC                              AAPL           396.53000      21087631     908442
   14593    20130701    APPLE INC                              AAPL           409.22000      14506574     908442
   14593    20130702    APPLE INC                              AAPL           418.48999      17419179     908442
   14593    20130703    APPLE INC                              AAPL           420.79999       8917170     908442
   14593    20130705    APPLE INC                              AAPL           417.42001       9999050     908442
   14593    20130708    APPLE INC                              AAPL           415.04999      10985530     908442
   14593    20130709    APPLE INC                              AAPL           422.35001      13079750     908442
   14593    20130710    APPLE INC                              AAPL           420.73001      10505157     908442
   14593    20130711    APPLE INC                              AAPL           427.28799      12099848     908442
   14593    20130712    APPLE INC                              AAPL           426.51001      10446228     908497
   14593    20130715    APPLE INC                              AAPL           427.44000       8952168     908497
   14593    20130716    APPLE INC                              AAPL           430.19501       8067015     908497
   14593    20130717    APPLE INC                              AAPL           430.31000       7358446     908497
   14593    20130718    APPLE INC                              AAPL           431.75800       8155174     908497
   14593    20130719    APPLE INC                              AAPL           424.95001       9938661     908497
   14593    20130722    APPLE INC                              AAPL           426.31000       7729822     908497
   14593    20130723    APPLE INC                              AAPL           418.98999      13925582     908497
   14593    20130724    APPLE INC                              AAPL           440.51001      21963188     908497
   14593    20130725    APPLE INC                              AAPL           438.50000       8593758     908497
   14593    20130726    APPLE INC                              AAPL           440.98999       7728691     908497
   14593    20130729    APPLE INC                              AAPL           447.79001       9254341     908497
   14593    20130730    APPLE INC                              AAPL           453.32001      11615228     908497
   14593    20130731    APPLE INC                              AAPL           452.53000      11905526     908497
   14593    20130801    APPLE INC                              AAPL           456.67599       7708745     908497
   14593    20130802    APPLE INC                              AAPL           462.54001      10206651     908497
   14593    20130805    APPLE INC                              AAPL           469.45001      11882685     908497
   14593    20130806    APPLE INC                              AAPL           465.25000      12368999     908497
   14593    20130807    APPLE INC                              AAPL           464.98001      11043689     908497
   14593    20130808    APPLE INC                              AAPL           461.01001       9511939     908497
   14593    20130809    APPLE INC                              AAPL           454.45001      10032649     908497
   14593    20130812    APPLE INC                              AAPL           467.35999      13531681     908497
   14593    20130813    APPLE INC                              AAPL           489.57001      32799424     908497
   14593    20130814    APPLE INC                              AAPL           498.50000      28153765     908497
   14593    20130815    APPLE INC                              AAPL           497.91000      18259341     908497
   14593    20130816    APPLE INC                              AAPL           502.32999      13352173     908497
   14593    20130819    APPLE INC                              AAPL           507.73999      18975257     908497
   14593    20130820    APPLE INC                              AAPL           501.07001      13252621     908497
   14593    20130821    APPLE INC                              AAPL           502.35999      12456959     908497
   14593    20130822    APPLE INC                              AAPL           502.95999       9158216     908497
   14593    20130823    APPLE INC                              AAPL           501.01999       8356537     908497
   14593    20130826    APPLE INC                              AAPL           502.97000      12288958     908497
   14593    20130827    APPLE INC                              AAPL           488.59000      15806644     908497
   14593    20130828    APPLE INC                              AAPL           490.89600      11432070     908497
   14593    20130829    APPLE INC                              AAPL           491.70001       8970755     908497
   14593    20130830    APPLE INC                              AAPL           487.21600      10211405     908497
   14593    20130903    APPLE INC                              AAPL           488.57999      12391252     908497
   14593    20130904    APPLE INC                              AAPL           498.69101      12863675     908497
   14593    20130905    APPLE INC                              AAPL           495.26999       8817140     908497
   14593    20130906    APPLE INC                              AAPL           498.22000      13475692     908497
   14593    20130909    APPLE INC                              AAPL           506.17001      12710516     908497
   14593    20130910    APPLE INC                              AAPL           494.64001      27477662     908497
   14593    20130911    APPLE INC                              AAPL           467.70999      33353917     908497
   14593    20130912    APPLE INC                              AAPL           472.69000      15099324     908497
   14593    20130913    APPLE INC                              AAPL           464.89999      11192166     908497
   14593    20130916    APPLE INC                              AAPL           450.12000      20535031     908497
   14593    20130917    APPLE INC                              AAPL           455.32001      14853247     908497
   14593    20130918    APPLE INC                              AAPL           464.67999      16975106     908497
   14593    20130919    APPLE INC                              AAPL           472.29999      15114178     908497
   14593    20130920    APPLE INC                              AAPL           467.41000      25726684     908497
   14593    20130923    APPLE INC                              AAPL           490.64001      28359075     908497
   14593    20130924    APPLE INC                              AAPL           489.10001      13552790     908497
   14593    20130925    APPLE INC                              AAPL           481.53000      11803333     908497
   14593    20130926    APPLE INC                              AAPL           486.22000       8874864     908497
   14593    20130927    APPLE INC                              AAPL           482.75000       8531162     899213
   14593    20130930    APPLE INC                              AAPL           476.75000       9707607     899213
   14593    20131001    APPLE INC                              AAPL           487.95999      14227001     899213
   14593    20131002    APPLE INC                              AAPL           489.56000      10753346     899213
   14593    20131003    APPLE INC                              AAPL           483.41000      13084318     899213
   14593    20131004    APPLE INC                              AAPL           483.03000       9612718     899213
   14593    20131007    APPLE INC                              AAPL           487.75000      11636327     899213
   14593    20131008    APPLE INC                              AAPL           480.94000      10892429     899213
   14593    20131009    APPLE INC                              AAPL           486.58801      11245901     899213
   14593    20131010    APPLE INC                              AAPL           489.63800      10445632     899213
   14593    20131011    APPLE INC                              AAPL           492.81201       9997379     899213
   14593    20131014    APPLE INC                              AAPL           496.04001      10412081     899213
   14593    20131015    APPLE INC                              AAPL           498.67999      11985676     899213
   14593    20131016    APPLE INC                              AAPL           501.11401       9321430     899213
   14593    20131017    APPLE INC                              AAPL           504.50000       9602783     899213
   14593    20131018    APPLE INC                              AAPL           508.89001      10769905     899738
   14593    20131021    APPLE INC                              AAPL           521.36200      14850065     899738
   14593    20131022    APPLE INC                              AAPL           519.86749      19993172     899738
   14593    20131023    APPLE INC                              AAPL           524.96002      11662871     899738
   14593    20131024    APPLE INC                              AAPL           531.90997      14233830     899738
   14593    20131025    APPLE INC                              AAPL           525.95801      12506638     899738
   14593    20131028    APPLE INC                              AAPL           529.87598      20621356     899738
   14593    20131029    APPLE INC                              AAPL           516.67798      23609993     899738
   14593    20131030    APPLE INC                              AAPL           524.89600      13186830     899738
   14593    20131031    APPLE INC                              AAPL           522.70203      10217931     899738
   14593    20131101    APPLE INC                              AAPL           520.03003      10311362     899738
   14593    20131104    APPLE INC                              AAPL           526.75000       9093658     899738
   14593    20131105    APPLE INC                              AAPL           525.44897      10121428     899738
   14593    20131106    APPLE INC                              AAPL           520.91998       8303802     899738
   14593    20131107    APPLE INC                              AAPL           512.49200       9848315     899738
   14593    20131108    APPLE INC                              AAPL           520.56000      10380844     899738
   14593    20131111    APPLE INC                              AAPL           519.04797       8500083     899738
   14593    20131112    APPLE INC                              AAPL           520.01001       7616934     899738
   14593    20131113    APPLE INC                              AAPL           520.63397       7369515     899738
   14593    20131114    APPLE INC                              AAPL           528.15997      10563350     899738
   14593    20131115    APPLE INC                              AAPL           524.99103      11671956     899738
   14593    20131118    APPLE INC                              AAPL           518.62903       9321286     899738
   14593    20131119    APPLE INC                              AAPL           519.54999       7767624     899738
   14593    20131120    APPLE INC                              AAPL           515.00000       7281287     899738
   14593    20131121    APPLE INC                              AAPL           521.13599       9752833     899738
   14593    20131122    APPLE INC                              AAPL           519.79999       8348276     899738
   14593    20131125    APPLE INC                              AAPL           523.73999       8522088     899738
   14593    20131126    APPLE INC                              AAPL           533.40002      14988014     899738
   14593    20131127    APPLE INC                              AAPL           545.96002      13612016     899738
   14593    20131129    APPLE INC                              AAPL           556.07001      11864076     899738
   14593    20131202    APPLE INC                              AAPL           551.22998      17627407     899738
   14593    20131203    APPLE INC                              AAPL           566.32202      16821444     899738
   14593    20131204    APPLE INC                              AAPL           565.00000      14411864     899738
   14593    20131205    APPLE INC                              AAPL           567.90100      16633399     899738
   14593    20131206    APPLE INC                              AAPL           560.02002      12858703     899738
   14593    20131209    APPLE INC                              AAPL           566.42999      11393478     899738
   14593    20131210    APPLE INC                              AAPL           565.54999       9859239     899738
   14593    20131211    APPLE INC                              AAPL           561.35999      12778069     899738
   14593    20131212    APPLE INC                              AAPL           560.53998       9316738     899738
   14593    20131213    APPLE INC                              AAPL           554.42999      11826363     899738
   14593    20131216    APPLE INC                              AAPL           557.50000      10015957     899738
   14593    20131217    APPLE INC                              AAPL           554.98999       8158497     899738
   14593    20131218    APPLE INC                              AAPL           550.77002      20143787     899738
   14593    20131219    APPLE INC                              AAPL           544.46002      11390513     899738
   14593    20131220    APPLE INC                              AAPL           549.02002      15530209     899738
   14593    20131223    APPLE INC                              AAPL           570.09003      17752058     899738
   14593    20131224    APPLE INC                              AAPL           567.66998       5969396     899738
   14593    20131226    APPLE INC                              AAPL           563.90002       7251755     892551
   14593    20131227    APPLE INC                              AAPL           560.09003       8031150     892447
   14593    20131230    APPLE INC                              AAPL           554.52002       9091076     892447
   14593    20131231    APPLE INC                              AAPL           561.02002       7903098     892447
   14593    20140102    APPLE INC                              AAPL           553.13000       8338094     892447
   14593    20140103    APPLE INC                              AAPL           540.97998      13992006     892447
   14593    20140106    APPLE INC                              AAPL           543.92999      14820614     892447
   14593    20140107    APPLE INC                              AAPL           540.03748      11381939     892447
   14593    20140108    APPLE INC                              AAPL           543.46002       9199689     892447
   14593    20140109    APPLE INC                              AAPL           536.51898       9938497     892447
   14593    20140110    APPLE INC                              AAPL           532.94000      10839168     891989
   14593    20140113    APPLE INC                              AAPL           535.72998      13474914     891989
   14593    20140114    APPLE INC                              AAPL           546.39001      12687522     891989
   14593    20140115    APPLE INC                              AAPL           557.35999      14026613     891989
   14593    20140116    APPLE INC                              AAPL           554.25000       8160230     891989
   14593    20140117    APPLE INC                              AAPL           540.66998      15414978     891989
   14593    20140121    APPLE INC                              AAPL           549.07001      11677186     891989
   14593    20140122    APPLE INC                              AAPL           551.51001      13528022     891989
   14593    20140123    APPLE INC                              AAPL           556.17999      14303549     891989
   14593    20140124    APPLE INC                              AAPL           546.07001      15437662     891989
   14593    20140127    APPLE INC                              AAPL           550.50000      20551564     891989
   14593    20140128    APPLE INC                              AAPL           506.50000      38174933     891989
   14593    20140129    APPLE INC                              AAPL           500.75000      18053678     891989
   14593    20140130    APPLE INC                              AAPL           499.78201      26588662     891989
   14593    20140131    APPLE INC                              AAPL           500.60001      18220292     891989
   14593    20140203    APPLE INC                              AAPL           501.53000      14374466     891989
   14593    20140204    APPLE INC                              AAPL           508.79001      13762649     891989
   14593    20140205    APPLE INC                              AAPL           512.59003      12037845     891989
   14593    20140206    APPLE INC                              AAPL           512.51001       9225014     891989
   14593    20140207    APPLE INC                              AAPL           519.67999      13377043     891989
   14593    20140210    APPLE INC                              AAPL           528.98999      12350146     891989
   14593    20140211    APPLE INC                              AAPL           535.96002      10108240     891989
   14593    20140212    APPLE INC                              AAPL           535.91998      11046152     891989
   14593    20140213    APPLE INC                              AAPL           544.42999      10994308     891989
   14593    20140214    APPLE INC                              AAPL           543.98999       9781372     891989
   14593    20140218    APPLE INC                              AAPL           545.98999       9329464     891989
   14593    20140219    APPLE INC                              AAPL           537.37000      11221250     891989
   14593    20140220    APPLE INC                              AAPL           531.15002      10932729     891989
   14593    20140221    APPLE INC                              AAPL           525.25000       9965331     891989
   14593    20140224    APPLE INC                              AAPL           527.54999      10337850     891989
   14593    20140225    APPLE INC                              AAPL           522.06000       8321060     891989
   14593    20140226    APPLE INC                              AAPL           517.34998       9876081     891989
   14593    20140227    APPLE INC                              AAPL           527.66998      10793903     891989
   14593    20140228    APPLE INC                              AAPL           526.23999      13296879     891989
   14593    20140303    APPLE INC                              AAPL           527.76001       8612772     891989
   14593    20140304    APPLE INC                              AAPL           531.23999       9270562     891989
   14593    20140305    APPLE INC                              AAPL           532.35999       7352217     891989
   14593    20140306    APPLE INC                              AAPL           530.75000       6631873     891989
   14593    20140307    APPLE INC                              AAPL           530.44000       7926663     891989
   14593    20140310    APPLE INC                              AAPL           530.91998       6384500     891989
   14593    20140311    APPLE INC                              AAPL           536.09003      10028407     891989
   14593    20140312    APPLE INC                              AAPL           536.60999       7170808     891989
   14593    20140313    APPLE INC                              AAPL           530.65002       9205087     891989
   14593    20140314    APPLE INC                              AAPL           524.69000       8471356     891989
   14593    20140317    APPLE INC                              AAPL           526.73999       7126794     891989
   14593    20140318    APPLE INC                              AAPL           531.40002       7493109     891989
   14593    20140319    APPLE INC                              AAPL           531.26001       8026994     891989
   14593    20140320    APPLE INC                              AAPL           528.70001       7457791     891989
   14593    20140321    APPLE INC                              AAPL           532.87000      13373167     891989
   14593    20140324    APPLE INC                              AAPL           539.19000      12703553     891989
   14593    20140325    APPLE INC                              AAPL           544.98999      10426908     891989
   14593    20140326    APPLE INC                              AAPL           539.78003      10706032     891989
   14593    20140327    APPLE INC                              AAPL           537.46002       7930475     891989
   14593    20140328    APPLE INC                              AAPL           536.85999       7163009     861745
   14593    20140331    APPLE INC                              AAPL           536.73999       6023884     861745
   14593    20140401    APPLE INC                              AAPL           541.65002       7180892     861745
   14593    20140402    APPLE INC                              AAPL           542.54999       6443626     861745
   14593    20140403    APPLE INC                              AAPL           538.78998       5806940     861745
   14593    20140404    APPLE INC                              AAPL           531.82001       9830355     861745
   14593    20140407    APPLE INC                              AAPL           523.46997      10379923     861745
   14593    20140408    APPLE INC                              AAPL           523.44000       8710269     861745
   14593    20140409    APPLE INC                              AAPL           530.32001       7363246     861745
   14593    20140410    APPLE INC                              AAPL           523.47998       8559074     861745
   14593    20140411    APPLE INC                              AAPL           519.60999       9714154     861381
   14593    20140414    APPLE INC                              AAPL           521.67999       7349311     861381
   14593    20140415    APPLE INC                              AAPL           517.95990       9517511     861381
   14593    20140416    APPLE INC                              AAPL           519.01001       7676542     861381
   14593    20140417    APPLE INC                              AAPL           524.94000      10168103     861381
   14593    20140421    APPLE INC                              AAPL           531.16998       6524133     861381
   14593    20140422    APPLE INC                              AAPL           531.69897       7237779     861381
   14593    20140423    APPLE INC                              AAPL           524.75000      14105004     861381
   14593    20140424    APPLE INC                              AAPL           567.77002      27144736     861381
   14593    20140425    APPLE INC                              AAPL           571.94000      13938402     861381
   14593    20140428    APPLE INC                              AAPL           594.09003      23910286     861381
   14593    20140429    APPLE INC                              AAPL           592.33002      12049379     861381
   14593    20140430    APPLE INC                              AAPL           590.09003      16317269     861381
   14593    20140501    APPLE INC                              AAPL           591.47998       8739982     861381
   14593    20140502    APPLE INC                              AAPL           592.58002       6839796     861381
   14593    20140505    APPLE INC                              AAPL           600.96002      10253129     861381
   14593    20140506    APPLE INC                              AAPL           594.40997      13416581     861381
   14593    20140507    APPLE INC                              AAPL           592.33002      10102284     861381
   14593    20140508    APPLE INC                              AAPL           587.98999       8224909     861381
   14593    20140509    APPLE INC                              AAPL           585.54248      10414214     861381
   14593    20140512    APPLE INC                              AAPL           592.83002       7617863     861381
   14593    20140513    APPLE INC                              AAPL           593.76001       5704942     861381
   14593    20140514    APPLE INC                              AAPL           593.87000       5942978     861381
   14593    20140515    APPLE INC                              AAPL           588.82001       8343370     861381
   14593    20140516    APPLE INC                              AAPL           597.51001       9870262     861381
   14593    20140519    APPLE INC                              AAPL           604.59003      11348432     861381
   14593    20140520    APPLE INC                              AAPL           604.71002       8386998     861381
   14593    20140521    APPLE INC                              AAPL           606.31000       7050742     861381
   14593    20140522    APPLE INC                              AAPL           607.27002       7224255     861381
   14593    20140523    APPLE INC                              AAPL           614.13000       8333427     861381
   14593    20140527    APPLE INC                              AAPL           625.63000      12459515     861381
   14593    20140528    APPLE INC                              AAPL           624.01001      11304976     861381
   14593    20140529    APPLE INC                              AAPL           635.38000      13445550     861381
   14593    20140530    APPLE INC                              AAPL           633.00000      20143668     861381
   14593    20140602    APPLE INC                              AAPL           628.65002      13215942     861381
   14593    20140603    APPLE INC                              AAPL           637.53998      10461660     861381
   14593    20140604    APPLE INC                              AAPL           644.82001      11982292     861381
   14593    20140605    APPLE INC                              AAPL           647.34998      10850163     861381
   14593    20140606    APPLE INC                              AAPL           645.57001      12518493     861381
   14593    20140609    APPLE INC                              AAPL            93.70000      75435857    6029667
   14593    20140610    APPLE INC                              AAPL            94.25000      62777132    6029667
   14593    20140611    APPLE INC                              AAPL            93.86000      45698735    6029667
   14593    20140612    APPLE INC                              AAPL            92.29000      54748851    6029667
   14593    20140613    APPLE INC                              AAPL            91.28000      54525280    6029667
   14593    20140616    APPLE INC                              AAPL            92.20000      35689508    6029667
   14593    20140617    APPLE INC                              AAPL            92.08000      29726347    6029667
   14593    20140618    APPLE INC                              AAPL            92.18000      33514108    6029667
   14593    20140619    APPLE INC                              AAPL            91.86000      35527686    6029667
   14593    20140620    APPLE INC                              AAPL            90.91000     100910666    6029667
   14593    20140623    APPLE INC                              AAPL            90.83000      43696091    6029667
   14593    20140624    APPLE INC                              AAPL            90.28000      39093494    6029667
   14593    20140625    APPLE INC                              AAPL            90.36000      36868551    6029667
   14593    20140626    APPLE INC                              AAPL            90.90000      32629569    6029667
   14593    20140627    APPLE INC                              AAPL            91.98000      64086742    5989171
   14593    20140630    APPLE INC                              AAPL            92.93000      49589028    5989171
   14593    20140701    APPLE INC                              AAPL            93.52000      38408645    5989171
   14593    20140702    APPLE INC                              AAPL            93.48000      28466171    5989171
   14593    20140703    APPLE INC                              AAPL            94.03000      22891753    5989171
   14593    20140707    APPLE INC                              AAPL            95.96800      56500877    5989171
   14593    20140708    APPLE INC                              AAPL            95.35000      65926203    5989171
   14593    20140709    APPLE INC                              AAPL            95.39000      36436440    5989171
   14593    20140710    APPLE INC                              AAPL            95.03500      39685552    5989171
   14593    20140711    APPLE INC                              AAPL            95.22000      34040197    5987867
   14593    20140714    APPLE INC                              AAPL            96.45000      42810155    5987867
   14593    20140715    APPLE INC                              AAPL            95.32000      45737295    5987867
   14593    20140716    APPLE INC                              AAPL            94.78000      53550921    5987867
   14593    20140717    APPLE INC                              AAPL            93.08990      57308043    5987867
   14593    20140718    APPLE INC                              AAPL            94.43000      50037693    5987867
   14593    20140721    APPLE INC                              AAPL            93.93900      39112803    5987867
   14593    20140722    APPLE INC                              AAPL            94.72000      55192597    5987867
   14593    20140723    APPLE INC                              AAPL            97.19000      93312937    5987867
   14593    20140724    APPLE INC                              AAPL            97.03000      45728923    5987867
   14593    20140725    APPLE INC                              AAPL            97.67100      43469179    5987867
   14593    20140728    APPLE INC                              AAPL            99.02000      55317689    5987867
   14593    20140729    APPLE INC                              AAPL            98.38000      43569095    5987867
   14593    20140730    APPLE INC                              AAPL            98.15000      33010601    5987867
   14593    20140731    APPLE INC                              AAPL            95.60000      57042647    5987867
   14593    20140801    APPLE INC                              AAPL            96.13000      48519302    5987867
   14593    20140804    APPLE INC                              AAPL            95.59000      39958144    5987867
   14593    20140805    APPLE INC                              AAPL            95.12000      55933263    5987867
   14593    20140806    APPLE INC                              AAPL            94.96000      38558342    5987867
   14593    20140807    APPLE INC                              AAPL            94.48000      47341179    5987867
   14593    20140808    APPLE INC                              AAPL            94.74000      41908482    5987867
   14593    20140811    APPLE INC                              AAPL            95.99000      36584846    5987867
   14593    20140812    APPLE INC                              AAPL            95.97000      33796017    5987867
   14593    20140813    APPLE INC                              AAPL            97.24000      31916489    5987867
   14593    20140814    APPLE INC                              AAPL            97.50000      28113766    5987867
   14593    20140815    APPLE INC                              AAPL            97.98000      48951390    5987867
   14593    20140818    APPLE INC                              AAPL            99.16000      47688026    5987867
   14593    20140819    APPLE INC                              AAPL           100.53000      69585870    5987867
   14593    20140820    APPLE INC                              AAPL           100.57000      52699392    5987867
   14593    20140821    APPLE INC                              AAPL           100.58000      33478198    5987867
   14593    20140822    APPLE INC                              AAPL           101.32000      44185408    5987867
   14593    20140825    APPLE INC                              AAPL           101.54000      40270173    5987867
   14593    20140826    APPLE INC                              AAPL           100.88900      33151995    5987867
   14593    20140827    APPLE INC                              AAPL           102.13000      52371490    5987867
